46.47862360163055, 31.80705404316925
46.51472134806807, 31.85949146448991
46.65554022674255, 31.98281651092926
46.68086210371004, 32.04981988261679
46.69218647139318, 32.08574922685502
46.72747661523318, 32.07506752991934
46.75076877760283, 32.1080836840842
46.76512889400033, 32.19387393947457
46.77213239772424, 32.21725436627686
46.788092020484434, 32.215312239561285
46.81036108391748, 32.238132228469354
46.8295612953211, 32.26525859715112
46.81311637979079, 32.299247548671254
46.81029674620366, 32.305427359448394
46.801366931750486, 32.325683401263426
46.794786119827386, 32.34353618508688
46.798781708716774, 32.37443523192337
46.81429118377017, 32.369972038220425
46.82932640371433, 32.366538810794154
46.83261479759352, 32.393661307461734
46.83684243694625, 32.427993581724486
46.83989552519429, 32.46198253324462
46.831910158699735, 32.4654157606709
46.816170816208, 32.47125224729557
46.819694950045545, 32.50249461968306
46.823923605653334, 32.52996043909327
46.837077296143285, 32.52824382538014
46.8488189424242, 32.53339366651955
46.86220128928769, 32.53854350852744
46.870651579355474, 32.55811290485722
46.85468880356612, 32.58626537142191
46.85445402145098, 32.62952403699299
46.85985375040601, 32.66660289319677
46.84318327259175, 32.69338207052787
46.8220442441447, 32.70471172233161
46.82721232999434, 32.754150197269986
46.83191015847606, 32.79431896133801
46.84130458411335, 32.83380107674017
46.84459224507133, 32.85920695969462
46.85328009520457, 32.91791515105245
46.85774087738164, 32.94847087514631
46.86830440971661, 32.94675426143317
46.872763943742726, 32.9186017965377
46.88285520517262, 32.916885182824565
46.878631187143014, 32.87946300387816
46.88121257101076, 32.8413541794465
46.88238588625836, 32.840667533961245
46.898289865992176, 32.84085303416534
46.90331122010473, 32.8765776958894
46.91000562778508, 32.926183942319184
46.926395505120965, 32.922676492180074
46.93014686044762, 32.961471962096994
46.93202243958788, 32.981384681169395
46.948194563131416, 32.97533993540565
46.94620580970877, 32.94912122474532
46.96774670349368, 32.9428093132945
46.98513878689548, 32.93455527475327
47.00269077181617, 32.95033505470814
46.987457304276184, 32.98602163310693
46.9806670774751, 33.00204417851047
46.972716447722775, 33.02292204070295
46.99093489153343, 33.039672884310704
47.011299072193395, 33.05763755713962
47.02205749624988, 33.067348190717524
47.03430291026235, 33.03991565111516
47.04389870298741, 33.017338428046536
47.05646988852205, 32.98796376135376
47.078958299027434, 32.93406974331363
47.0966447179482, 32.908822095365124
47.11696857924317, 32.910521456241256
47.13464237559913, 32.91804719734389
47.14917343353363, 32.92775783124079
47.16535107348999, 32.94815016175438
47.18267879433895, 32.95834632811976
47.19043318011418, 32.99039141892684
47.18993825316536, 33.01272587615601
47.176573480964194, 33.03263267674522
47.19571211373237, 33.05982245076335
47.21863638790996, 33.074873933837885
47.21517364376756, 33.10497689792937
47.20214510462872, 33.125611994282416
47.20198016596456, 33.130952844855756
47.20971752611325, 33.14335348780919
47.22067796500517, 33.128247287133576
47.23151957411906, 33.13871863078372
47.23350113416337, 33.17047598550314
47.23816333557417, 33.18317892741457
47.2473699784794, 33.16790106520974
47.25820612771865, 33.1512499121923
47.25937117303219, 33.14884665299391
47.26694334300485, 33.13683035685532
47.27754256103599, 33.1198358801817
47.29652266752049, 33.110222842925715
47.31107335005959, 33.10696127681436
47.3255036696431, 33.118119265949765
47.335742151081014, 33.14077856829973
47.35353842189025, 33.13065054703692
47.36923603117108, 33.12653067412539
47.389461616288834, 33.12155249425015
47.38539387496533, 33.08996680023099
47.38260922394603, 33.063218812738555
